"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
1518,"T2","interview","eng","2019-10-18 15:59:19",101,1,2,101,2,101,1,"GDE","IGK","swapped",1,1,1920,1080,780,"USA_153",3,3,2,3,4,5,3,9,3,6,1,3,3,225,"2019-10-18 16:04:30",1,0,46,46,1,101,1,1,1,1,1,101,1,101,5,2,3,4,3,2,2,8,7,2,3,2,1,3,9,9,4,9,1,7,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,15,1,NA,2,1,"10",4,14,15,16,NA,NA,NA,100,26,6,"no","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"to see if the participant has a different view on {Category:} with different knowledge standards to see if that can affect their intuition about something that looks similar to what they are looking at or studying. ","I thought that because it was online it was easier ","no","united states","united states ",2,7,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1519,"T2","interview","eng","2019-10-18 17:25:06",35,101,1,101,1,1,1,"EDG","KGI","normal",1,1,1920,1080,780,"USA_153",3,5,8,59,32,5,26,12,10,20,8,65,27,663,"2019-10-18 17:40:14",1,0,45,45,1,101,1,37,2,12,2,96,2,7,6,7,5,7,12,5,82,9,4,6,6,8,2,4,4,7,7,4,4,8,4,4,3,3,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,4,NA,10,36,27,43,NA,NA,NA,259,38,12,"I do not have any further comments. ","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I am not sure what this study was about. Maybe to study how effective our thinking is when it comes to analyzing something we just read. ","I thought that the materials were interesting. This activity wasn't boring and it made you think more about the scenario.","No I have not participated in a study similar to this. ","United States","United States",2,25,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"10 pts extra credit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1521,"T2","interview","eng","2019-10-18 18:31:25",1,1,2,101,2,1,2,"EGD","IKG","normal",1,1,1440,900,780,"USA_153",6,4,4,27,22,4,7,14,13,20,4,72,7,552,"2019-10-18 18:41:15",1,0,44,44,1,101,1,1,1,101,1,101,1,1,4,6,4,5,8,6,45,12,3,5,42,7,1,2,9,2,7,9,2,9,8,2,3,2,1,1,1,1,1,1,1,1,1,1,2,13,1,NA,1,NA,NA,11,31,15,45,NA,NA,NA,62,53,8,"N/A","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opinion/ memory on certain readings ","They were somewhat interesting and not very difficult to get through.","No","United States","United States",2,14,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic/white",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1532,"T2","interview","eng","2019-10-19 03:52:24",1,1,1,101,1,101,1,"GED","IKG","swapped",1,1,768,1024,780,"USA_153",22,9,8,52,25,4,8,10,17,29,3,30,13,538,"2019-10-19 04:01:23",1,0,42,42,2,101,2,1,2,1,2,101,2,1,3,7,5,11,12,1,47,7,6,6,4,6,1,2,5,9,8,9,1,6,1,1,1,5,1,1,1,1,1,1,1,1,2,1,1,12,1,NA,1,NA,NA,7,29,22,37,NA,31,39,14,14,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Easy, simple process.","No I have not.","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1535,"T2","interview","eng","2019-10-19 15:20:22",1,1,1,101,1,2,1,"GED","GKI","swapped",1,1,1440,900,780,"USA_153",5,4,4,28,8,4,6,4,10,10,4,24,6,357,"2019-10-19 15:26:19",1,0,42,42,2,1,2,1,2,1,1,101,1,1,4,3,3,5,6,2,39,5,3,4,3,4,2,1,9,9,3,9,1,7,9,1,1,1,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,1,NA,NA,5,16,12,16,NA,63,26,7,14,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To understand the way humans process decision making.","My impression is that perspective is everything/","No I haven't.","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1537,"T2","interview","eng","2019-10-19 17:37:15",9,12,2,92,2,15,2,"GED","GIK","swapped",1,1,1366,768,780,"USA_153",65,7,5,56,29,12,10,12,27,19,5,23,16,710,"2019-10-19 17:49:05",1,0,42,42,1,74,1,30,2,21,2,86,1,22,6,10,12,12,20,4,36,13,10,11,5,8,2,1,8,5,9,9,2,3,2,1,1,7,1,1,2,1,1,1,1,1,1,1,1,16,1,NA,1,NA,NA,8,26,32,38,NA,116,23,22,12,NA,"Interesting questions!","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maybe how self-aware one is and how much responsibility one takes for their thought processes?  I don't know lol",NA,NA,"United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1547,"T2","interview","eng","2019-10-20 21:22:09",44,77,2,14,1,28,2,"DEG","KIG","normal",1,1,2048,1152,780,"USA_153",4,10,3,28,16,4,9,4,3,6,2,2,2,291,"2019-10-20 21:27:00",1,0,44,44,1,56,1,64,2,75,2,2,1,14,2,2,3,2,3,2,1,3,2,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,1,4,2,2,2,1,1,1,2,1,1,17,1,NA,2,1,NA,3,11,10,9,NA,21,57,19,28,8,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"united states","united states",2,5,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1548,"T2","interview","eng","2019-10-20 22:22:42",8,15,1,88,1,95,2,"GED","KGI","swapped",1,1,1821,1024,780,"USA_153",8,11,6,65,21,6,15,8,10,225,5,37,8,615,"2019-10-20 22:41:23",1,0,43,43,2,92,2,10,2,11,1,81,2,24,4,7,5,5,16,3,270,7,3,7,3,4,2,4,8,6,7,7,3,7,5,2,5,7,2,2,2,1,2,1,1,1,1,1,1,1,1,NA,2,4,NA,67,20,23,45,NA,97,60,11,21,18,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To study the memories of those that are participating.","I viewed the materials mostly as a survey about how people read and comprehend. ","No. This is my first time.","USA","USA",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Extra credit in PSYC 101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1550,"T2","interview","eng","2019-10-21 00:43:58",1,4,1,95,1,101,2,"GDE","KIG","swapped",1,1,1920,1080,780,"USA_153",5,6,8,45,14,5,9,4,8,30,5,124,5,589,"2019-10-21 00:53:47",1,0,43,43,2,66,2,22,2,101,1,101,1,11,3,6,3,6,7,2,33,15,3,9,3,4,1,1,9,9,9,9,9,4,6,1,3,1,1,1,1,1,2,1,1,1,1,1,1,17,1,NA,2,4,NA,6,20,29,36,NA,17,66,16,20,17,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America","United States of America",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"extra credit (10 points)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1556,"T2","interview","eng","2019-10-21 04:59:42",1,7,1,88,1,93,2,"DGE","IGK","normal",1,1,1440,900,780,"USA_153",9,8,6,96,76,59,25,12,12,17,4,129,7,874,"2019-10-21 05:15:10",1,0,45,45,2,18,1,1,1,3,2,87,2,92,4,13,7,9,20,3,63,31,14,23,4,6,2,8,9,5,8,7,8,2,2,1,3,3,2,1,1,1,2,1,1,1,1,1,1,14,1,NA,2,NA,NA,11,34,40,43,NA,31,63,12,19,9,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","United States","United States",1,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1663,"T2","interview","eng","2019-10-21 21:38:54",1,1,1,1,1,101,2,"EDG","KIG","normal",1,1,1920,1080,780,"USA_153",15,5,13,24,8,7,13,6,9,6,3,14,5,441,"2019-10-21 21:46:16",1,0,42,42,2,100,1,1,2,1,1,98,1,101,5,5,4,13,10,3,48,4,6,7,3,5,2,1,9,9,9,9,1,1,9,1,1,1,2,1,1,1,2,1,1,1,1,1,1,15,1,NA,1,NA,NA,7,16,25,66,NA,38,22,14,12,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to determine perception of knowlegde and luck","good","no","usa","usa",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1694,"T2","interview","eng","2019-10-22 02:57:48",101,101,2,1,2,1,2,"GDE","GIK","swapped",1,1,1920,1080,780,"USA_153",6,27,6,112,31,5,16,9,13,8,3,54,16,704,"2019-10-22 03:09:32",1,0,43,43,2,101,2,1,2,93,2,1,2,1,5,17,6,9,18,3,9,4,4,4,3,5,2,9,9,9,1,5,8,7,9,9,9,2,2,1,2,1,1,1,1,1,1,1,1,17,1,NA,2,3,NA,8,35,28,62,NA,68,36,37,20,17,"no","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Random","no","US","US",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1695,"T2","interview","eng","2019-10-22 03:12:07",90,14,1,62,1,75,2,"DGE","GIK","normal",1,1,1280,720,780,"USA_153",46,20,29,54,31,7,14,8,12,13,3,63,14,982,"2019-10-22 03:30:42",1,0,45,45,1,75,1,32,1,10,2,85,2,83,7,7,5,17,15,3,38,7,7,11,5,5,2,3,9,7,4,7,3,6,4,5,4,8,1,1,1,1,2,1,1,1,1,1,1,15,1,NA,2,1,"10 extra credit",8,29,30,85,NA,78,108,44,119,65,"N/a","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/a","I feel like that there was no right or wrong answer. So, it was easy to just answer honestly.","Nope.","United States","United States",1,75,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1696,"T2","interview","eng","2019-10-22 03:18:18",95,7,1,1,2,98,2,"GDE","GIK","swapped",1,1,1920,1080,780,"USA_153",4,12,7,1,13,7,7,4,4,5,2,3,4,490,"2019-10-22 03:26:28",1,0,45,45,2,101,2,60,2,96,1,93,1,101,8,3,8,4,2,2,2,13,7,7,4,8,2,5,1,5,3,1,1,5,4,2,5,2,1,1,2,1,1,1,1,1,1,1,1,14,2,NA,2,1,"10",21,20,21,35,NA,79,43,23,15,38,"I have none.","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"To get information.","I'm not sure.","No","United States","United States",1,24,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1752,"T2","interview","eng","2019-10-22 20:00:35",1,101,1,101,1,101,2,"EGD","KGI","swapped",1,1,1366,768,780,"USA_153",16,9,10,35,56,6,11,9,46,16,5,92,28,1091,"2019-10-22 20:18:47",1,0,44,44,2,95,2,1,2,84,1,101,1,71,6,8,5,27,11,3,42,5,4,6,4,6,2,3,4,4,6,9,5,6,4,2,5,5,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,1,"10 extra credit points",11,32,36,76,NA,210,115,33,32,28,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The wording was a little confusing, but overall I thought the scenarios and questions that were asked were interesting. ","No.","United States","United States",2,52,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1754,"T2","interview","eng","2019-10-22 20:59:26",NA,NA,NA,NA,NA,NA,NA,"GDE","KGI","normal",1,1,1440,900,780,"USA_153",85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,"2019-10-22 21:00:57",0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,"T2","interview","eng","2019-10-22 23:59:10",NA,NA,NA,NA,NA,NA,NA,"DGE","GIK","swapped",1,1,1920,1080,780,"USA_153",5,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"2019-10-22 23:59:30",0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,"T2","interview","eng","2019-10-23 01:40:08",63,87,2,88,1,3,1,"DGE","GKI","swapped",1,1,1440,900,780,"USA_153",8,5,7,11,25,3,7,9,9,14,4,43,6,496,"2019-10-23 01:54:09",1,0,44,44,1,75,1,42,1,90,1,88,1,1,4,4,3,4,7,3,383,6,2,3,1,5,1,2,9,3,3,3,4,7,7,3,4,7,2,2,2,1,2,1,1,1,1,1,1,5,2,NA,2,1,"Extra",3,23,107,12,NA,20,43,10,13,11,"No","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","Uruguay","Uruguay",2,23,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1764,"T2","interview","eng","2019-10-23 04:46:54",80,80,1,50,1,52,2,"EGD","GIK","normal",1,1,1440,960,780,"USA_153",46,13,8,46,18,12,9,11,13,10,3,77,9,881,"2019-10-23 05:01:36",1,0,43,43,1,101,1,35,2,1,2,101,2,1,5,17,5,13,28,3,76,12,5,9,7,11,2,4,7,5,4,5,2,7,3,2,6,2,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,4,NA,13,51,29,144,NA,58,31,34,39,16,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trying to understand language I guess.","I did not understand how this data will help.","no","United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Extra Credit points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1765,"T2","interview","eng","2019-10-23 04:53:56",1,1,2,81,2,6,2,"DGE","IKG","swapped",1,1,1536,864,780,"USA_153",13,7,8,35,11,5,13,7,17,12,2,36,6,530,"2019-10-23 05:02:46",1,0,44,44,1,77,1,11,1,1,2,91,1,6,7,7,4,7,11,3,18,4,6,6,9,5,2,2,8,3,8,9,3,7,3,2,1,7,1,1,1,1,1,1,1,2,1,1,1,18,1,NA,2,1,"10",7,18,27,39,NA,38,36,35,24,13,"No Comments","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"the ability to assess different situations.","realistic","no","Singapore","Malaysia",2,34,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1767,"T2","interview","eng","2019-10-23 05:04:06",101,2,2,91,2,9,2,"GDE","KIG","normal",1,1,1536,864,780,"USA_153",3,5,2,2,10,7,5,3,4,8,2,2,10,417,"2019-10-23 05:11:03",1,0,44,44,1,101,2,6,1,101,2,96,2,8,3,9,7,5,13,3,2,16,4,4,3,3,2,1,8,7,8,8,2,9,3,2,2,2,1,2,1,2,1,1,1,2,1,1,1,17,2,NA,2,1,"10",5,23,14,22,NA,45,133,6,9,6,"nil","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to judge and adapt to situations quickly","good","no","Singapore","Malaysia",2,19,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1769,"T2","interview","eng","2019-10-23 06:19:17",1,6,1,101,2,101,2,"GDE","IKG","normal",1,1,1366,768,780,"USA_153",11,5,5,36,11,10,8,4,15,7,3,29,8,424,"2019-10-23 06:26:21",1,0,42,42,1,101,1,1,1,1,2,101,2,86,4,5,4,4,8,3,27,6,7,5,7,5,2,9,9,9,1,9,1,2,9,1,9,9,2,2,2,1,2,1,1,1,1,1,1,16,1,NA,1,NA,NA,6,15,20,42,NA,10,35,35,24,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","United States",2,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
