"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
4645,"T2","interview","zho","2019-12-18 02:30:32",NA,NA,NA,NA,NA,NA,NA,"GED","IGK","swapped",1,1,1536,864,780,"TWN_001",10,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"2019-12-18 02:30:55",0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
4646,"T2","interview","zho","2019-12-18 02:38:30",92,74,1,74,1,34,2,"EGD","KIG","swapped",1,1,1536,864,780,"TWN_001",15,4,5,24,8,5,8,3,8,9,3,29,6,444,"2019-12-18 02:45:54",0,0,41,41,1,88,1,16,1,1,2,28,2,30,4,6,5,8,5,2,33,3,3,4,2,6,2,2,9,6,9,9,7,9,3,6,3,3,1,1,1,1,1,1,2,1,1,1,1,14,2,"8188",NA,NA,NA,6,17,17,31,NA,24,47,28,NA,NA,"無","21","G",40,1,80,2,32,2,2,30,6,6,4,6,7,5,NA,"無","蠻有趣的，可以思考","否","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"醫學系",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4648,"T2","interview","zho","2019-12-18 03:59:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1536,864,780,"TWN_001",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"2019-12-18 03:59:22",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4652,"T2","interview","zho","2019-12-18 05:25:41",NA,NA,NA,NA,NA,NA,NA,"EDG","GIK","swapped",1,1,360,760,780,"TWN_001",6,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,"2019-12-18 05:26:14",0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
4654,"T2","interview","zho","2019-12-18 06:05:56",NA,NA,2,NA,2,NA,2,"GDE","KGI","normal",1,1,1366,768,780,"TWN_001",7,4,3,4,5,4,4,4,3,3,3,2,3,531,"2019-12-18 06:14:47",1,0,48,48,1,NA,1,NA,2,NA,2,NA,2,NA,3,7,3,2,4,2,1,3,2,2,2,2,2,4,6,4,6,6,6,9,8,4,4,4,1,1,1,1,1,1,2,1,1,1,1,13,3,"8611",NA,NA,NA,2,15,20,40,NA,29,33,13,NA,NA,"沒有
","20","G",NA,2,NA,2,NA,2,3,2,2,3,2,2,2,1,NA,"沒有","很發人深省","無","台灣","台灣",NA,NA,"binary",2,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"光電",NA,2,2,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",280,NA,NA,NA,NA,NA,NA,NA,FALSE
4655,"T2","interview","zho","2019-12-18 06:53:03",NA,NA,2,NA,1,NA,2,"DEG","GKI","swapped",1,1,1280,720,780,"TWN_001",23,7,3,40,19,5,8,9,8,8,12,38,5,800,"2019-12-18 07:35:09",1,0,48,48,1,NA,1,NA,2,NA,1,NA,1,NA,11,11,12,10,12,8,43,9,22,6,6,15,2,1,2,6,9,6,4,6,3,2,2,2,2,1,1,1,1,1,2,1,1,1,1,18,1,"1225",NA,NA,NA,12,15,23,37,NA,87,58,21,NA,NA,"暫無","25","G",NA,1,NA,1,NA,1,3,1741,7,7,9,11,6,12,NA,"透過情境，了解受是再再情境中對詞語語境的判斷及使用，並包含部分受試者對自然環境的理解","很有趣","否","台灣","台灣",NA,NA,"binary",2,2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"醫學歷史",NA,1,1,1,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",125,NA,NA,NA,NA,NA,NA,NA,FALSE
4656,"T2","interview","zho","2019-12-18 07:07:39",101,1,1,101,1,101,2,"GED","IKG","normal",1,1,1280,1024,780,"TWN_001",18,3,2,22,35,6,11,4,18,7,1,13,7,503,"2019-12-18 07:16:52",1,0,48,48,1,101,2,99,2,83,2,101,1,11,2,4,3,6,14,1,20,9,7,4,4,6,2,5,9,3,8,4,6,6,6,2,4,5,1,1,1,1,1,1,2,1,1,1,1,16,1,"2796",NA,NA,NA,4,14,16,42,NA,79,16,10,NA,NA,"有一點抓不太到問題
像是""有點相信""跟""知道""的差別","25","G",2,2,101,2,1,2,1,21,13,54,3,4,9,4,NA,"探究主觀認定","故事長度恰到好處，只是問題有一點摸不清頭緒","無","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"經濟學系",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",36,NA,NA,NA,NA,NA,NA,NA,FALSE
4672,"T2","interview","zho","2019-12-18 10:51:55",75,87,1,7,2,86,1,"DEG","GIK","swapped",1,1,1920,1080,780,"TWN_001",3,4,2,1,4,3,3,2,2,2,1,1,2,298,"2019-12-18 10:56:54",1,0,48,48,2,77,1,71,2,80,1,97,1,83,3,2,2,3,3,2,1,3,1,4,2,2,2,6,6,7,8,7,8,7,8,8,8,8,1,1,1,1,1,1,2,1,1,1,1,18,1,"3038",NA,NA,NA,2,7,6,15,NA,9,31,8,NA,NA,NA,"19","G",84,2,53,2,63,1,3,2,2,1,2,3,2,2,NA,NA,NA,NA,"台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"心理",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",145,NA,NA,NA,NA,NA,NA,NA,FALSE
4679,"T2","interview","zho","2019-12-18 11:57:14",NA,NA,2,NA,2,NA,2,"GED","KIG","swapped",1,1,1408,792,780,"TWN_001",3,3,2,1,3,3,3,3,3,2,2,2,3,141,"2019-12-18 11:59:35",1,0,47,47,2,NA,2,NA,2,NA,2,NA,2,NA,2,3,3,2,4,2,1,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,NA,NA,"9494",NA,NA,NA,3,7,6,17,NA,7,8,5,NA,NA,"TEST delete data ",NA,"G",NA,2,NA,2,NA,2,2,1,3,3,2,3,3,2,NA,"TEST delete data ","TEST delete data ","TEST delete data ",NA,NA,NA,NA,"binary",2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,"0","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4714,"T2","interview","zho","2019-12-18 12:45:08",NA,NA,2,NA,2,NA,1,"EDG","KIG","swapped",1,1,1920,1080,780,"TWN_001",16,12,3,4,8,5,14,3,8,7,2,7,6,187,"2019-12-18 12:48:56",0,0,37,37,2,NA,1,NA,1,NA,1,NA,1,NA,2,47,3,2,3,1,9,3,2,3,2,3,1,5,9,9,5,9,1,9,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,14,10,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,1,NA,1,NA,1,1,2,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"binary",1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4715,"T2","interview","zho","2019-12-18 12:47:27",1,1,1,1,1,95,2,"DEG","IKG","swapped",1,1,1536,864,780,"TWN_001",7,7,7,7,13,4,11,5,8,6,2,9,7,678,"2019-12-18 12:58:45",1,0,47,47,1,1,1,54,2,1,1,1,1,84,5,8,3,15,4,2,22,5,5,6,4,5,2,9,9,9,1,9,5,9,1,9,7,1,1,1,1,1,1,1,2,1,1,1,1,13,2,"3255",NA,NA,NA,3,12,12,52,NA,95,37,73,NA,NA,"問題本質一樣無新意","19","I",1,1,9,1,101,2,2,12,3,7,3,4,6,4,NA,"探討人類是否被主觀看法蒙蔽","換湯不換藥
一樣的問題問太多","否","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"資訊工程系",NA,NA,NA,NA,NA,NA,NA,"0","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,TRUE
4716,"T2","interview","zho","2019-12-18 12:49:07",NA,NA,2,NA,2,NA,2,"EDG","GKI","normal",1,1,1920,1080,780,"TWN_001",2,4,1,1,7,2,1,2,2,3,1,2,2,208,"2019-12-18 12:52:35",1,0,47,47,2,NA,2,NA,2,NA,2,NA,2,NA,2,2,2,1,2,1,2,1,2,2,2,1,2,1,5,9,9,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,1,13,2,"4014",NA,NA,NA,2,9,5,10,NA,26,46,10,NA,NA,"無","18","K",NA,1,NA,2,NA,2,1,1,2,2,1,2,2,3,NA,"邏輯思考","很棒","吳","中華民國","中華民國",NA,NA,"binary",2,2,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"資工",NA,2,2,1,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4764,"T2","interview","zho","2019-12-18 15:40:51",NA,NA,NA,NA,NA,NA,NA,"DGE","KIG","swapped",1,1,1440,960,780,"TWN_001",7,16,5,34,11,4,5,4,6,7,4,30,4,175,"2019-12-18 15:43:47",0,0,19,19,1,NA,1,NA,1,NA,2,NA,2,NA,8,10,4,4,10,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4798,"T2","interview","zho","2019-12-19 05:36:26",NA,NA,2,NA,2,NA,2,"GDE","GIK","swapped",1,1,1680,1050,780,"TWN_001",14,32,8,44,11,7,18,9,8,9,2,47,4,779,"2019-12-19 05:49:26",1,0,47,47,2,NA,2,NA,2,NA,1,NA,2,NA,6,5,5,4,8,2,20,3,6,12,4,5,2,2,7,5,6,4,3,9,1,2,5,1,2,1,1,1,1,1,2,1,1,1,1,16,2,"2762",NA,NA,NA,6,21,17,34,NA,145,53,26,NA,NA,NA,"21","I",NA,2,NA,2,NA,2,3,22,6,3,10,3,3,9,NA,"研究人類對於知識的真實性了解與否。","第一次參與此類型研究設計，覺得很有趣。
只是題目走向類似，個人作答的選項也很類似（可能會發生回想上一題情境而作答的情形），也許會稍微影響到結果。","無。","花蓮","金門",NA,NA,"binary",2,2,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"心理系",NA,2,1,2,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4799,"T2","interview","zho","2019-12-19 07:02:14",NA,NA,1,NA,1,NA,1,"GDE","GIK","swapped",1,1,1536,864,780,"TWN_001",4,3,1,50,9,3,8,3,4,6,2,59,10,450,"2019-12-19 07:09:44",0,0,41,41,2,NA,2,NA,2,NA,1,NA,1,NA,2,5,3,7,7,3,28,4,3,4,3,8,1,1,2,2,7,4,2,8,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,18,1,"615",NA,NA,NA,3,10,18,19,NA,11,30,39,NA,NA,NA,"21","I",NA,2,NA,2,NA,2,2,45,7,4,6,2,7,8,NA,NA,NA,NA,"台灣","香港",NA,NA,"binary",2,2,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"體育",NA,2,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4805,"T2","interview","zho","2019-12-19 10:33:34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1536,864,780,"TWN_001",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"2019-12-19 10:33:44",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4808,"T2","interview","zho","2019-12-19 10:39:34",NA,NA,1,NA,1,NA,2,"DEG","GKI","normal",1,1,1280,720,780,"TWN_001",39,71,9,69,14,9,12,15,12,13,7,66,8,1054,"2019-12-19 11:07:25",1,0,47,47,1,NA,2,NA,2,NA,2,NA,2,NA,8,17,15,10,9,3,67,7,8,16,4,7,2,2,9,5,7,8,7,5,6,4,3,2,2,1,1,1,1,1,2,1,1,1,1,15,2,"9832",NA,NA,NA,21,50,32,55,NA,571,81,20,NA,NA,"無","20","G",NA,1,NA,1,NA,2,4,64,8,9,6,37,7,11,NA,"根據不同的描述、類似的事件是否會做出不同的判斷","故事算有趣；在問題判斷上會有點難抉擇，心中的答案有時與兩個選項都不衝突，只好選擇依故事的文字敘述方式給我的感覺來作答。","無。參與過一些心理學研究，但看完一段故事後回答問題倒是第一次。","臺灣","臺灣",NA,NA,"binary",2,2,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"諮臨系","1",2,1,1,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4810,"T2","interview","zho","2019-12-19 11:38:16",NA,NA,NA,NA,NA,NA,NA,"GED","IKG","normal",1,1,1600,900,780,"TWN_001",47,24,8,127,23,4,306,1,4,3,1,NA,NA,252,"2019-12-19 11:47:24",0,0,11,11,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4811,"T2","interview","zho","2019-12-19 11:42:15",NA,NA,1,NA,1,NA,1,"GDE","GIK","normal",1,1,1600,900,780,"TWN_001",3,3,2,62,7,3,10,11,8,16,14,97,35,1155,"2019-12-19 12:07:08",1,0,47,47,2,NA,2,NA,2,NA,1,NA,1,NA,8,13,32,19,16,2,43,6,6,7,6,5,1,2,3,4,9,7,5,3,4,1,2,1,2,1,1,1,1,1,2,1,1,1,1,16,1,"8589",NA,NA,NA,12,25,19,85,NA,134,105,325,NA,NA,"無","22","I",NA,2,NA,2,NA,2,3,79,15,5,6,5,6,10,NA,"測驗專注力，和看事情的角度(?)","第一題在回答時覺得有點怪，但後面越來越順","好像有，但沒有印象測驗內容","台灣高雄","台灣",NA,NA,"binary",2,2,1,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"社會科學","1",1,1,2,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4861,"T2","interview","zho","2019-12-21 13:08:03",NA,NA,NA,NA,NA,NA,NA,"GDE","KIG","normal",1,1,1536,864,780,"TWN_001",5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2019-12-21 13:08:16",0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
4871,"T2","interview","zho","2019-12-22 06:13:07",NA,NA,NA,NA,NA,NA,NA,"GED","IGK","normal",1,1,1098,618,780,"TWN_001",28,4,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,45,"2019-12-22 06:13:52",0,0,6,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
