"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
998,"T2","interview","ger","2019-09-22 19:42:57",81,63,1,77,1,71,2,"DGE","KIG","normal",1,1,1366,768,780,"AUT_001",10,10,9,60,13,4,11,6,20,10,2,48,9,645,"2019-09-22 19:53:42",1,0,40,40,1,92,1,32,2,24,2,89,2,84,5,11,11,15,13,2,33,16,5,8,6,18,2,6,9,6,4,6,4,4,5,4,5,4,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,19,37,88,59,49,29,9,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1004,"T2","interview","ger","2019-09-22 20:40:56",80,23,1,78,1,81,1,"GED","IGK","normal",1,3,960,600,780,"AUT_001",41,64,18,98,117,68,131,41,27,54,5,85,15,865,"2019-09-22 21:01:36",1,0,40,40,1,78,1,17,1,27,2,82,2,25,10,13,11,15,10,2,112,11,18,11,9,7,2,2,8,6,8,8,3,7,3,1,1,3,1,1,2,1,1,1,1,1,1,1,1,11,1,NA,NA,NA,NA,10,46,30,69,14,51,27,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1012,"T2","interview","ger","2019-09-22 21:29:13",82,1,2,101,2,1,2,"DEG","KIG","normal",1,1,1680,1050,780,"AUT_001",28,68,8,53,24,6,12,8,12,10,4,31,8,503,"2019-09-22 21:38:36",1,0,40,40,1,2,1,4,1,1,2,101,2,101,3,7,5,13,9,4,54,5,4,7,4,6,2,2,9,8,8,7,1,2,2,1,4,8,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,8,28,26,41,21,29,17,NA,NA,NA,NA,"22 Jahre ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","interessant ","nein ","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1013,"T2","interview","ger","2019-09-22 22:26:00",1,5,1,95,1,100,2,"GED","KGI","swapped",1,1,1440,900,780,"AUT_001",14,14,4,28,8,4,7,5,13,6,2,203,7,591,"2019-09-22 22:35:51",1,0,40,40,2,101,2,1,2,20,1,26,1,82,3,5,5,8,18,2,23,5,2,7,4,8,2,5,3,3,6,8,3,4,2,7,5,5,2,1,2,1,1,1,1,1,1,1,1,9,1,NA,NA,NA,NA,40,21,20,62,23,14,6,NA,NA,NA,"Nein danke :) ","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lesekompetenzen","Sehr gut","Ja mit Hörverständnis","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1028,"T2","interview","ger","2019-09-23 07:51:40",100,1,2,101,2,2,2,"GDE","IKG","normal",1,1,1280,720,780,"AUT_001",12,23,9,63,23,15,10,17,18,10,4,44,14,645,"2019-09-23 08:02:25",1,0,40,40,1,100,1,1,1,1,2,101,2,25,3,8,6,10,10,2,30,10,8,11,8,7,2,1,9,9,9,9,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,14,1,NA,NA,NA,NA,12,42,28,84,31,47,26,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1029,"T2","interview","ger","2019-09-23 08:55:31",101,34,1,87,2,27,2,"EDG","IGK","swapped",1,1,1344,840,780,"AUT_001",4,19,11,57,60,19,29,17,17,22,5,69,30,681,"2019-09-23 09:06:52",1,0,40,40,1,101,1,1,1,101,1,101,1,3,6,9,16,9,6,4,57,9,5,7,6,9,1,1,9,9,9,9,1,6,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,9,1,NA,NA,NA,NA,5,29,31,50,15,34,15,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1030,"T2","interview","ger","2019-09-23 09:03:25",1,2,2,90,2,1,2,"GED","IKG","normal",1,1,1536,864,780,"AUT_001",7,8,6,54,15,6,10,9,13,14,6,33,7,506,"2019-09-23 09:11:51",1,0,40,40,1,95,1,1,1,1,2,101,2,46,8,7,7,7,7,3,86,8,6,6,7,5,2,3,9,8,6,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,8,26,22,30,39,22,14,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gute verständliche Texte","nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1033,"T2","interview","ger","2019-09-23 12:21:30",13,65,1,63,1,27,2,"GED","GKI","normal",1,1,1366,768,780,"AUT_001",26,19,5,42,8,6,9,5,13,9,4,27,5,395,"2019-09-23 12:28:05",0,0,38,38,1,61,1,59,2,1,2,1,2,48,4,15,7,10,10,3,33,7,5,6,6,7,2,9,9,5,3,5,6,4,6,7,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,23,23,42,10,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1034,"T2","interview","ger","2019-09-23 13:43:23",101,86,1,101,2,9,1,"EDG","IGK","normal",1,1,1440,900,780,"AUT_001",29,103,8,56,43,9,25,45,56,36,4,118,23,1184,"2019-09-23 14:05:20",1,0,40,40,1,101,1,1,1,57,1,56,1,43,5,13,6,19,19,5,205,15,10,7,8,6,2,3,9,3,5,4,4,3,6,2,3,3,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,10,45,38,112,105,98,36,NA,NA,NA,"Text 3 war meines Erachtens nach eher schwierig zu verstehen...","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Text 2 klar & verständlich / Text 1 mittel / Text 3 schwierig ","
","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1036,"T2","interview","ger","2019-09-23 14:23:39",101,101,1,71,1,18,2,"GED","IKG","normal",1,1,1920,1080,780,"AUT_001",91,32,3,52,22,11,13,13,35,17,2,19,9,676,"2019-09-23 14:34:56",1,0,40,40,1,101,1,5,1,27,2,66,2,21,5,8,9,19,24,4,25,8,6,17,5,7,2,4,8,4,5,8,2,8,4,2,3,4,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,9,30,20,105,13,23,20,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1038,"T2","interview","ger","2019-09-23 14:36:31",18,89,1,89,1,90,1,"GDE","IGK","swapped",1,1,1920,1080,780,"AUT_001",31,11,5,45,25,6,14,21,9,11,4,26,8,579,"2019-09-23 14:46:10",1,0,40,40,1,88,1,27,2,17,2,19,2,21,5,6,12,10,7,3,29,5,6,7,5,8,2,5,9,4,3,8,8,7,8,2,4,3,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,6,29,24,71,92,28,10,NA,NA,NA,"unklare Studie, man versteht den Sinn dahinter nur sehr schwierig","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keine Ahnung","einfache Formulierungen, jedoch trotzdem schwierig zu verstehen","ja, kann mich jedoch nur noch wenig daran erinnern","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1039,"T2","interview","ger","2019-09-23 15:41:10",101,1,2,101,2,1,2,"DEG","KIG","normal",1,1,1920,1200,780,"AUT_001",58,65,5,59,19,5,16,14,28,16,5,47,13,727,"2019-09-23 15:59:47",1,0,40,40,1,101,1,1,1,1,1,101,1,101,8,16,24,12,19,4,371,16,4,11,9,11,2,3,9,5,9,2,3,6,3,1,3,8,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,15,44,34,82,39,32,16,NA,NA,NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"österreich","österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1042,"T2","interview","ger","2019-09-23 18:05:48",1,1,1,101,2,101,2,"GED","KIG","swapped",1,3,768,1024,780,"AUT_001",11,10,5,47,19,6,10,5,9,13,4,45,10,681,"2019-09-23 18:17:09",1,0,40,40,1,101,1,101,2,101,1,101,1,1,7,7,6,8,37,4,79,11,3,5,3,8,1,3,9,3,4,9,3,2,4,1,3,9,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,20,36,25,85,106,28,9,NA,NA,NA,"Einfache Formulierung, sehr angenehm","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erfassung verschiedener Auffassungen und Interpretierungen von Situation","Angenehm und verständlich","Ja, lediglich fragen mit multiple Choice antworten","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1046,"T2","interview","ger","2019-09-23 20:43:15",1,1,1,101,1,1,2,"GDE","IKG","normal",1,1,1920,1080,780,"AUT_001",6,9,4,79,96,27,23,12,12,11,6,105,10,729,"2019-09-23 20:57:26",1,0,40,40,1,101,1,1,1,100,2,101,2,1,5,20,6,12,49,4,34,10,5,21,6,9,2,9,9,5,1,4,1,9,5,7,9,9,2,1,2,1,1,1,1,1,1,1,1,9,1,NA,NA,NA,NA,15,26,37,80,48,30,33,NA,NA,NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keine Ahnung","neutral","Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1068,"T2","interview","ger","2019-09-24 09:35:24",30,41,1,58,1,61,2,"DEG","IKG","swapped",1,1,1536,864,780,"AUT_001",66,35,19,77,66,74,34,22,22,37,9,86,16,1223,"2019-09-24 10:01:06",1,0,40,40,1,74,1,64,1,36,1,38,1,64,9,24,26,158,14,101,126,27,19,13,13,12,2,4,7,4,7,6,5,9,6,2,2,5,2,1,2,1,1,1,1,1,1,1,1,9,2,NA,NA,NA,NA,24,81,62,122,42,65,41,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1071,"T2","interview","ger","2019-09-24 13:11:31",1,1,1,101,1,101,2,"EGD","GKI","swapped",1,1,2133,1333,780,"AUT_001",21,36,5,43,42,5,11,8,19,12,3,73,6,579,"2019-09-24 13:21:44",1,0,40,40,2,101,2,101,1,1,1,101,1,101,6,8,5,7,11,2,50,9,3,6,4,9,2,5,9,2,5,2,3,8,4,4,8,4,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,41,13,19,42,56,20,18,NA,NA,NA," ","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Verständnis für sprachlichen Ausdruck","wenig Identifikation","nein","Österreich","Österrreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1073,"T2","interview","ger","2019-09-24 13:44:30",101,101,1,101,2,1,2,"EDG","IGK","swapped",1,1,1920,1080,780,"AUT_001",27,58,6,72,31,9,17,10,21,24,5,90,14,727,"2019-09-24 13:56:37",1,0,40,40,1,101,1,1,1,101,1,101,1,1,5,8,4,15,11,2,79,11,3,6,4,11,1,5,9,7,4,9,1,7,2,1,9,7,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,6,40,21,57,13,18,29,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1079,"T2","interview","ger","2019-09-24 15:42:42",101,8,1,12,1,8,2,"EDG","GKI","normal",1,1,1280,1024,780,"AUT_001",26,13,9,30,35,6,22,26,33,13,6,60,21,832,"2019-09-24 15:56:34",1,0,40,40,1,101,1,2,1,1,2,91,2,7,4,10,8,13,15,4,56,16,5,28,6,15,2,3,9,8,5,9,1,7,2,2,5,8,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,25,60,29,70,92,49,27,NA,NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"über die Relevanz subjektiver Sichtweisen und deren Wechselwirkung",NA,"nein","Niederösterreich","Niederösterreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1085,"T2","interview","ger","2019-09-24 17:09:16",101,101,1,101,1,1,1,"EDG","KGI","normal",1,1,1536,864,780,"AUT_001",46,85,10,40,109,9,42,41,25,21,6,84,18,851,"2019-09-24 17:32:17",1,0,40,40,1,101,1,1,1,1,2,101,2,2,5,17,11,13,16,3,232,25,8,52,23,50,1,5,8,8,8,8,3,8,3,1,5,8,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,48,88,55,83,30,41,44,NA,NA,NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1086,"T2","interview","ger","2019-09-24 17:44:34",1,1,1,101,1,101,2,"GDE","KIG","swapped",1,1,1920,1200,780,"AUT_001",43,95,11,74,32,8,31,11,43,19,6,68,11,867,"2019-09-24 18:00:28",1,0,40,40,2,94,2,6,2,101,1,101,1,89,7,18,8,14,14,4,79,12,6,8,11,10,1,3,9,8,9,9,2,7,2,1,5,8,1,1,2,1,1,1,1,1,1,1,1,11,1,NA,NA,NA,NA,29,55,42,71,44,42,28,NA,NA,NA,"x","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unterschied etwas zu glauben oder davon überzeugt zu sein es zu wissen","gut verständlich","nein","Niederösterreich","Niederösterreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1087,"T2","interview","ger","2019-09-24 18:03:15",41,21,2,89,1,23,1,"DEG","IKG","swapped",1,1,1280,720,780,"AUT_001",63,118,10,141,47,7,45,11,14,21,4,56,14,1084,"2019-09-24 18:23:09",1,0,40,40,2,81,2,75,2,14,2,94,2,84,19,8,18,29,16,6,83,13,6,6,7,16,2,2,8,7,8,8,7,2,4,1,2,2,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,7,58,31,60,204,31,25,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Untersuchung der wahrgenommenen Wahrscheinlichkeit von Ereignissen aufgrund von gegebenen/nicht gegebenen Informationen zur Situation bzw. den Personen","kurz, aber mit viel Information","nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1104,"T2","interview","ger","2019-09-25 07:46:56",NA,1,1,85,1,NA,NA,"EDG","GIK","swapped",1,1,1280,800,780,"AUT_001",213,82,9,33,84,9,148,24,NA,NA,NA,NA,NA,193,"2019-09-25 07:56:58",0,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
